"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"49" "NMG90_00250" 2292.70703906506 -0.0207566817680567 0.210006866782017 -0.0988381098490541 0.921266809339213 0.99588490034801 "NULL" "NULL" "isochorismatase hydrolase" "NULL" "NULL" "NULL" "NULL" "PF00857.19" "Isochorismatase" "-" "NULL" "NULL" "NULL" "NULL" "COG1335" "PncA" "Amidases related to nicotinamidase" "Secondary metabolites biosynthesis, transport, and catabolism" "KOG4003" "KOG4003" "Pyrazinamidase/nicotinamidase PNC1" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"50" "NMG90_00255" 91.5476460337462 0.195610052481412 0.290330546050131 0.673749473290477 0.500470602751185 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"51" "NMG90_00260" 6424.00406868636 0.0957308921974332 0.18531495933147 0.516584805364799 0.605446024856203 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"52" "NMG90_00265" 4957.25310018397 0.00077161520991794 0.112481705327315 0.00685991742099379 0.99452662072958 0.999393470833377 "NULL" "NULL" "nitroreductase" "NULL" "NULL" "NULL" "NULL" "PF00881.23" "Nitroreductase" "-" "NULL" "NULL" "NULL" "NULL" "COG0778" "NfnB" "Nitroreductase" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"53" "NMG90_00270" 7245.72079473943 0.0371344646798016 0.135738024659237 0.273574518069093 0.784411618786402 0.99588490034801 "dat" "K00824" "D-alanine transaminase" "NULL" "NULL" "ko00310==ko00330==ko00360==ko00472==ko00473==ko01100" "Lysine degradation==Arginine and proline metabolism==Phenylalanine metabolism==D-Arginine and D-ornithine metabolism==D-Alanine metabolism==Metabolic pathways" "PF01063.18" "Aminotran_4" "-" "NULL" "NULL" "NULL" "NULL" "COG0115" "IlvE" "Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase" "Amino acid transport and metabolism / Coenzyme metabolism" "KOG0975" "KOG0975" "Branched chain aminotransferase BCAT1, pyridoxal phosphate enzymes type IV superfamily" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"54" "NMG90_00275" 3394.43025916848 -0.186612041494615 0.19490690914369 -0.957441900415342 0.338344258250268 0.99588490034801 "ABC.FEV.S" "K02016" "iron complex transport system substrate-binding protein" "NULL" "NULL" "NULL" "NULL" "PF01497.17" "Peripla_BP_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0614" "FepB" "ABC-type Fe3+-hydroxamate transport system, periplasmic component" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"55" "NMG90_00280" 62.443103553282 -0.403280334173829 0.348866033529201 -1.15597477373811 0.247691475511474 0.99588490034801 "amiABC" "K01448" "N-acetylmuramoyl-L-alanine amidase" "NULL" "NULL" "ko01503" "Cationic antimicrobial peptide (CAMP) resistance" "PF01520.17" "Amidase_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0860" "AmiC" "N-acetylmuramoyl-L-alanine amidase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"56" "NMG90_00285" 157.188281592374 -0.117967917170562 0.247358615891384 -0.476910483774544 0.633425866296901 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"57" "NMG90_00290" 338.755344961631 0.181079565323427 0.19288293999217 0.938805502087317 0.34783061349525 0.99588490034801 "NULL" "NULL" "GCN5-related N-acetyltransferase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"58" "NMG90_00295" 11629.0815417685 -0.162962697286096 0.15499520073225 -1.05140479522078 0.293072714408578 0.99588490034801 "asnB, ASNS" "K01953" "asparagine synthase (glutamine-hydrolysing)" "NULL" "NULL" "ko00250==ko01100==ko01110==ko01230" "Alanine, aspartate and glutamate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Biosynthesis of amino acids" "PF00733.20" "Asn_synthase" "-" "NULL" "NULL" "NULL" "NULL" "COG0367" "AsnB" "Asparagine synthase (glutamine-hydrolyzing)" "Amino acid transport and metabolism" "KOG0571" "KOG0571" "Asparagine synthase (glutamine-hydrolyzing)" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"59" "NMG90_00300" 1553.19302744349 -0.0228059106914238 0.210208314613844 -0.108491953485848 0.913605463028554 0.99588490034801 "NULL" "NULL" "heat shock protein Hsp20" "NULL" "NULL" "NULL" "NULL" "PF00011.20" "HSP20" "-" "NULL" "NULL" "NULL" "NULL" "COG0071" "IbpA" "Molecular chaperone (small heat shock protein)" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"60" "NMG90_00305" 4519.01418529801 0.0921427372259456 0.200803756346823 0.458869589405484 0.646327818094949 0.99588490034801 "SCO1" "K07152" "protein SCO1" "NULL" "NULL" "NULL" "NULL" "PF02630.13" "SCO1-SenC" "-" "NULL" "NULL" "NULL" "NULL" "COG1999" "COG1999" "Uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"61" "NMG90_00310" 3034.85225833736 0.0249655306764537 0.137425707952928 0.181665650832994 0.855845124026019 0.99588490034801 "NULL" "NULL" "beta-lactamase superfamily domain protein" "NULL" "NULL" "NULL" "NULL" "PF12706.6" "Lactamase_B_2" "-" "NULL" "NULL" "NULL" "NULL" "COG2220" "COG2220" "Predicted Zn-dependent hydrolases of the beta-lactamase fold" "General function prediction only" "KOG3798" "KOG3798" "Predicted Zn-dependent hydrolase (beta-lactamase superfamily)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"62" "NMG90_00315" 9164.12597188163 0.0391992462098061 0.12362803848962 0.317074077116393 0.75118739425534 0.99588490034801 "NULL" "NULL" "EDD, DegV family domain protein" "NULL" "NULL" "NULL" "NULL" "PF02645.15" "DegV" "-" "NULL" "NULL" "NULL" "NULL" "COG1307" "DegV" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"63" "NMG90_00320" 4528.64517270658 -0.0928924469001399 0.258342422042569 -0.359571014956396 0.719167962441782 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF10751.8" "DUF2535" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"64" "NMG90_00325" 29142.5916777696 0.141669053277897 0.178759214878393 0.79251328875142 0.428061446414222 0.99588490034801 "tatC" "K03118" "sec-independent protein translocase protein TatC" "NULL" "NULL" "ko03060==ko03070" "Protein export==Bacterial secretion system" "PF00902.17" "TatC" "-" "NULL" "NULL" "NULL" "NULL" "COG0805" "TatC" "Sec-independent protein secretion pathway component TatC" "Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"65" "NMG90_00330" 7096.95776460153 0.000658234167015517 0.226405819978588 0.00290731999326593 0.997680297531945 0.999610911226485 "tatA" "K03116" "sec-independent protein translocase protein TatA" "NULL" "NULL" "ko03060==ko03070" "Protein export==Bacterial secretion system" "PF02416.15" "MttA_Hcf106" "-" "NULL" "NULL" "NULL" "NULL" "COG1826" "TatA" "Sec-independent protein secretion pathway components" "Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"66" "NMG90_00335" 5170.54908411195 0.0501601599012783 0.167717661479919 0.299075001753969 0.764882819548344 0.99588490034801 "hlyIII" "K11068" "hemolysin III" "NULL" "NULL" "NULL" "NULL" "PF03006.19" "HlyIII" "-" "NULL" "NULL" "NULL" "NULL" "COG1272" "COG1272" "Predicted membrane protein, hemolysin III homolog" "General function prediction only" "KOG4243" "KOG4243" "Macrophage maturation-associated protein" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"67" "NMG90_00340" 1785.2311971345 0.0136461591259072 0.153753583628895 0.0887534378310429 0.929277862816042 0.99588490034801 "plsC" "K00655" "1-acyl-sn-glycerol-3-phosphate acyltransferase" "M00089" "Triacylglycerol biosynthesis" "ko00561==ko00564==ko01100==ko01110" "Glycerolipid metabolism==Glycerophospholipid metabolism==Metabolic pathways==Biosynthesis of secondary metabolites" "PF01553.20" "Acyltransferase" "-" "NULL" "NULL" "NULL" "NULL" "COG0204" "PlsC" "1-acyl-sn-glycerol-3-phosphate acyltransferase" "Lipid metabolism" "KOG2848" "KOG2848" "1-acyl-sn-glycerol-3-phosphate acyltransferase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"68" "NMG90_00345" 195.200722766245 0.416790918670548 0.341839986087475 1.21925735909635 0.22274652744662 0.99588490034801 "acpD, azoR" "K01118" "FMN-dependent NADH-azoreductase" "NULL" "NULL" "NULL" "NULL" "PF02525.16" "Flavodoxin_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1182" "AcpD" "Acyl carrier protein phosphodiesterase" "Lipid metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"69" "NMG90_00350" 9399.70729782177 -0.00425387757758822 0.209725652179967 -0.0202830580492745 0.983817570726048 0.998947060387978 "pbpC" "K21467" "penicillin-binding protein 3" "NULL" "NULL" "NULL" "NULL" "PF05223.10" "MecA_N" "-" "NULL" "NULL" "NULL" "NULL" "COG0768" "FtsI" "Cell division protein FtsI/penicillin-binding protein 2" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"70" "NMG90_00355" 1589.41334112149 -0.0582475927710681 0.135261838687455 -0.430628426585705 0.66673856838756 0.99588490034801 "DHFR, folA" "K00287" "dihydrofolate reductase" "M00126==M00840" "Tetrahydrofolate biosynthesis, GTP => THF==Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF" "ko00670==ko00790==ko01100==ko01523" "One carbon pool by folate==Folate biosynthesis==Metabolic pathways==Antifolate resistance" "PF00186.18" "DHFR_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0262" "FolA" "Dihydrofolate reductase" "Coenzyme metabolism" "KOG1324" "KOG1324" "Dihydrofolate reductase" "Coenzyme transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"71" "NMG90_00360" 1931.38584839167 -0.0642679819850225 0.116508971605931 -0.551614018209658 0.581212830021015 0.99588490034801 "thyA, TYMS" "K00560" "thymidylate synthase" "M00053" "Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP" "ko00240==ko00670==ko01100==ko01523" "Pyrimidine metabolism==One carbon pool by folate==Metabolic pathways==Antifolate resistance" "PF00303.18" "Thymidylat_synt" "-" "NULL" "NULL" "NULL" "NULL" "COG0207" "ThyA" "Thymidylate synthase" "Nucleotide transport and metabolism" "KOG0673" "KOG0673" "Thymidylate synthase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"72" "NMG90_00365" 37004.0299658449 -0.275931913842925 0.213903608772489 -1.28998250859998 0.197056731260705 0.99588490034801 "NULL" "NULL" "beta-lactamase family protein" "NULL" "NULL" "NULL" "NULL" "PF00144.23" "Beta-lactamase" "-" "NULL" "NULL" "NULL" "NULL" "COG1680" "AmpC" "Beta-lactamase class C and other penicillin binding proteins" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"73" "NMG90_00375" 218.725092081402 0.330474021642316 0.210963255360079 1.56650038926566 0.11723151752031 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"74" "NMG90_00380" 523.214437556182 -0.128533298241469 0.203318307816574 -0.632177690350574 0.527270773620495 0.99588490034801 "ABC.CD.P" "K02004" "putative ABC transport system permease protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"75" "NMG90_00385" 349.727842622719 0.118155243378983 0.186982868544046 0.631904111317827 0.527449536698656 0.99588490034801 "ABC.CD.A" "K02003" "putative ABC transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF00005.26" "ABC_tran" "-" "NULL" "NULL" "NULL" "NULL" "COG1136" "SalX" "ABC-type antimicrobial peptide transport system, ATPase component" "Defense mechanisms" "KOG0055" "KOG0055" "Multidrug/pheromone exporter, ABC superfamily" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"76" "NMG90_00390" 2385.01227206609 0.307595562723016 0.143868079917714 2.13803897917416 0.0325135797552179 0.99588490034801 "catB" "K00638" "chloramphenicol O-acetyltransferase type B" "NULL" "NULL" "NULL" "NULL" "PF00132.23" "Hexapep" "-" "NULL" "NULL" "NULL" "NULL" "COG0110" "WbbJ" "Acetyltransferase (isoleucine patch superfamily)" "General function prediction only" "KOG4750" "KOG4750" "Serine O-acetyltransferase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"77" "NMG90_00395" 4812.28065008335 0.25673961831305 0.217860623374697 1.17845810929993 0.238614023277705 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"78" "NMG90_00400" 32032.7862230363 -0.0695373569716132 0.161293694866143 -0.431122599239369 0.666379229204259 0.99588490034801 "pepD" "K01270" "dipeptidase D" "NULL" "NULL" "ko00480==ko01100" "Glutathione metabolism==Metabolic pathways" "PF01546.27" "Peptidase_M20" "-" "NULL" "NULL" "NULL" "NULL" "COG2195" "PepD" "Di- and tripeptidases" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"79" "NMG90_00405" 309.631839005024 0.191910773498232 0.414395272505152 0.46311043158883 0.643285213144722 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF06486.10" "DUF1093" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"80" "NMG90_00410" 4460.40019163068 0.0233160121734145 0.188520116227243 0.123679173554663 0.901569302131839 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"81" "NMG90_00415" 107.889722792484 -0.025307451370578 0.311807325539366 -0.0811637485642808 0.935311728822143 0.99588490034801 "NULL" "NULL" "stage II sporulation protein SB" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"82" "NMG90_00420" 5140.20232976801 0.00805035418939398 0.147440417925314 0.0546007282309246 0.95645655858155 0.99588490034801 "NULL" "NULL" "toxin SpoIISA, type II toxin-antitoxin system family protein" "NULL" "NULL" "NULL" "NULL" "PF14171.5" "SpoIISA_toxin" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"83" "NMG90_00425" 6891.71415010856 -0.0492414526709092 0.124804262180587 -0.39454944735508 0.693175427930838 0.99588490034801 "PGAM, gpmA" "K01834" "2,3-bisphosphoglycerate-dependent phosphoglycerate mutase" "M00001==M00002==M00003" "Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate==Glycolysis, core module involving three-carbon compounds==Gluconeogenesis, oxaloacetate => fructose-6P" "ko00010==ko00260==ko00680==ko01100==ko01110==ko01120==ko01200==ko01230==ko04922==ko05230" "Glycolysis / Gluconeogenesis==Glycine, serine and threonine metabolism==Methane metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Biosynthesis of amino acids==Glucagon signaling pathway==Central carbon metabolism in cancer" "PF00300.21" "His_Phos_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0588" "GpmA" "Phosphoglycerate mutase 1" "Carbohydrate transport and metabolism" "KOG0235" "KOG0235" "Phosphoglycerate mutase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"84" "NMG90_00430" 6124.62247697578 0.0343016440663006 0.130746460459688 0.262352372260789 0.793049788339926 0.99588490034801 "NULL" "NULL" "transcriptional regulator, MarR family" "NULL" "NULL" "NULL" "NULL" "PF12802.6" "MarR_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1846" "MarR" "Transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"85" "NMG90_00435" 3874.74644346836 -0.0904874117011455 0.192845856847902 -0.469221445460003 0.638911358088456 0.99588490034801 "NULL" "NULL" "ThiJ/PfpI domain protein" "NULL" "NULL" "NULL" "NULL" "PF01965.23" "DJ-1_PfpI" "-" "NULL" "NULL" "NULL" "NULL" "COG0693" "ThiJ" "Putative intracellular protease/amidase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"86" "NMG90_00440" 342.404602620298 -0.0776955860382717 0.214471660807771 -0.362265045860345 0.717153976082503 0.99588490034801 "NULL" "NULL" "glyoxalase/Bleomycin resistance/Dioxygenase superfamily protein" "NULL" "NULL" "NULL" "NULL" "PF06983.12" "3-dmu-9_3-mt" "-" "NULL" "NULL" "NULL" "NULL" "COG3865" "COG3865" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"87" "NMG90_00445" 271.765349034276 -0.130052949794523 0.295624462834566 -0.43992621093506 0.659990551377434 0.99588490034801 "NULL" "NULL" "methyltransferase small domain protein" "NULL" "NULL" "NULL" "NULL" "PF08241.11" "Methyltransf_11" "-" "NULL" "NULL" "NULL" "NULL" "COG2227" "UbiG" "2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"88" "NMG90_00450" 261.738568900684 -0.0817114676330253 0.261854045446418 -0.31204966680473 0.755002777855089 0.99588490034801 "ABC.CD.A" "K02003" "putative ABC transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF00005.26" "ABC_tran" "-" "NULL" "NULL" "NULL" "NULL" "COG1136" "SalX" "ABC-type antimicrobial peptide transport system, ATPase component" "Defense mechanisms" "KOG0055" "KOG0055" "Multidrug/pheromone exporter, ABC superfamily" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"89" "NMG90_00455" 1084.5221547045 -0.281936586394291 0.266272575556228 -1.05882697760121 0.289678585064366 0.99588490034801 "ABC.CD.P" "K02004" "putative ABC transport system permease protein" "NULL" "NULL" "NULL" "NULL" "PF02687.20" "FtsX" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"90" "NMG90_00460" 909.447278664175 -0.366687502181275 0.263484236740428 -1.39168667817695 0.164017298131328 0.99588490034801 "NULL" "NULL" "major facilitator superfamily MFS_1" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
