"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"50" "NMG90_00255" 91.5476460337462 -0.532237889595532 0.286564603045538 -1.85730506817324 0.0632677637721015 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"51" "NMG90_00260" 6424.00406868636 -0.215343591453593 0.185470080165302 -1.16106916685249 0.24561377245207 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"52" "NMG90_00265" 4957.25310018397 0.0732224317187647 0.112558603069087 0.650527189590492 0.51535174463494 1 "NULL" "NULL" "nitroreductase" "NULL" "NULL" "NULL" "NULL" "PF00881.23" "Nitroreductase" "-" "NULL" "NULL" "NULL" "NULL" "COG0778" "NfnB" "Nitroreductase" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"53" "NMG90_00270" 7245.72079473943 0.0962703324474087 0.135698074439578 0.709445088627802 0.478048315915285 1 "dat" "K00824" "D-alanine transaminase" "NULL" "NULL" "ko00310==ko00330==ko00360==ko00472==ko00473==ko01100" "Lysine degradation==Arginine and proline metabolism==Phenylalanine metabolism==D-Arginine and D-ornithine metabolism==D-Alanine metabolism==Metabolic pathways" "PF01063.18" "Aminotran_4" "-" "NULL" "NULL" "NULL" "NULL" "COG0115" "IlvE" "Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase" "Amino acid transport and metabolism / Coenzyme metabolism" "KOG0975" "KOG0975" "Branched chain aminotransferase BCAT1, pyridoxal phosphate enzymes type IV superfamily" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"54" "NMG90_00275" 3394.43025916848 -0.189420566208674 0.195116644492017 -0.970806804831166 0.331644493345292 1 "ABC.FEV.S" "K02016" "iron complex transport system substrate-binding protein" "NULL" "NULL" "NULL" "NULL" "PF01497.17" "Peripla_BP_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0614" "FepB" "ABC-type Fe3+-hydroxamate transport system, periplasmic component" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"55" "NMG90_00280" 62.443103553282 0.0697868784781438 0.350558055274895 0.1990736696192 0.842205117587359 1 "amiABC" "K01448" "N-acetylmuramoyl-L-alanine amidase" "NULL" "NULL" "ko01503" "Cationic antimicrobial peptide (CAMP) resistance" "PF01520.17" "Amidase_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0860" "AmiC" "N-acetylmuramoyl-L-alanine amidase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"56" "NMG90_00285" 157.188281592374 -0.337312129618779 0.248825440048806 -1.35561753473687 0.175220889810472 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"57" "NMG90_00290" 338.755344961631 -0.361367762583234 0.19354495198293 -1.86709991080059 0.0618876368866747 1 "NULL" "NULL" "GCN5-related N-acetyltransferase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"58" "NMG90_00295" 11629.0815417685 -0.048361619968835 0.154888322078969 -0.312235417878553 0.754861617060571 1 "asnB, ASNS" "K01953" "asparagine synthase (glutamine-hydrolysing)" "NULL" "NULL" "ko00250==ko01100==ko01110==ko01230" "Alanine, aspartate and glutamate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Biosynthesis of amino acids" "PF00733.20" "Asn_synthase" "-" "NULL" "NULL" "NULL" "NULL" "COG0367" "AsnB" "Asparagine synthase (glutamine-hydrolyzing)" "Amino acid transport and metabolism" "KOG0571" "KOG0571" "Asparagine synthase (glutamine-hydrolyzing)" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"59" "NMG90_00300" 1553.19302744349 -0.130150800545404 0.209959395281124 -0.619885575356795 0.535333123124588 1 "NULL" "NULL" "heat shock protein Hsp20" "NULL" "NULL" "NULL" "NULL" "PF00011.20" "HSP20" "-" "NULL" "NULL" "NULL" "NULL" "COG0071" "IbpA" "Molecular chaperone (small heat shock protein)" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"60" "NMG90_00305" 4519.01418529801 -0.2820288718285 0.20115072445505 -1.40207733575189 0.160892154174385 1 "SCO1" "K07152" "protein SCO1" "NULL" "NULL" "NULL" "NULL" "PF02630.13" "SCO1-SenC" "-" "NULL" "NULL" "NULL" "NULL" "COG1999" "COG1999" "Uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"61" "NMG90_00310" 3034.85225833736 0.00866611229451352 0.137634137883947 0.0629648459877067 0.94979449758957 1 "NULL" "NULL" "beta-lactamase superfamily domain protein" "NULL" "NULL" "NULL" "NULL" "PF12706.6" "Lactamase_B_2" "-" "NULL" "NULL" "NULL" "NULL" "COG2220" "COG2220" "Predicted Zn-dependent hydrolases of the beta-lactamase fold" "General function prediction only" "KOG3798" "KOG3798" "Predicted Zn-dependent hydrolase (beta-lactamase superfamily)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"62" "NMG90_00315" 9164.12597188163 -0.0232178941999352 0.123704208956873 -0.187688797298965 0.85112061266324 1 "NULL" "NULL" "EDD, DegV family domain protein" "NULL" "NULL" "NULL" "NULL" "PF02645.15" "DegV" "-" "NULL" "NULL" "NULL" "NULL" "COG1307" "DegV" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"63" "NMG90_00320" 4528.64517270658 -0.0567085492343463 0.258424369927225 -0.219439634312802 0.82630759859251 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF10751.8" "DUF2535" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"64" "NMG90_00325" 29142.5916777696 0.0826280439770567 0.178753310903288 0.462246229507668 0.643904754612181 1 "tatC" "K03118" "sec-independent protein translocase protein TatC" "NULL" "NULL" "ko03060==ko03070" "Protein export==Bacterial secretion system" "PF00902.17" "TatC" "-" "NULL" "NULL" "NULL" "NULL" "COG0805" "TatC" "Sec-independent protein secretion pathway component TatC" "Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"65" "NMG90_00330" 7096.95776460153 -0.0657410851616624 0.226463997652879 -0.290293759021376 0.771591512965892 1 "tatA" "K03116" "sec-independent protein translocase protein TatA" "NULL" "NULL" "ko03060==ko03070" "Protein export==Bacterial secretion system" "PF02416.15" "MttA_Hcf106" "-" "NULL" "NULL" "NULL" "NULL" "COG1826" "TatA" "Sec-independent protein secretion pathway components" "Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"66" "NMG90_00335" 5170.54908411195 0.226569444845323 0.167629265004467 1.35161032197621 0.176500006557264 1 "hlyIII" "K11068" "hemolysin III" "NULL" "NULL" "NULL" "NULL" "PF03006.19" "HlyIII" "-" "NULL" "NULL" "NULL" "NULL" "COG1272" "COG1272" "Predicted membrane protein, hemolysin III homolog" "General function prediction only" "KOG4243" "KOG4243" "Macrophage maturation-associated protein" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"67" "NMG90_00340" 1785.2311971345 -0.0220964868974792 0.153594701186609 -0.143862299459362 0.885609206611231 1 "plsC" "K00655" "1-acyl-sn-glycerol-3-phosphate acyltransferase" "M00089" "Triacylglycerol biosynthesis" "ko00561==ko00564==ko01100==ko01110" "Glycerolipid metabolism==Glycerophospholipid metabolism==Metabolic pathways==Biosynthesis of secondary metabolites" "PF01553.20" "Acyltransferase" "-" "NULL" "NULL" "NULL" "NULL" "COG0204" "PlsC" "1-acyl-sn-glycerol-3-phosphate acyltransferase" "Lipid metabolism" "KOG2848" "KOG2848" "1-acyl-sn-glycerol-3-phosphate acyltransferase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"68" "NMG90_00345" 195.200722766245 0.751094134014151 0.353148112504039 2.12685303253761 0.0334322963240633 1 "acpD, azoR" "K01118" "FMN-dependent NADH-azoreductase" "NULL" "NULL" "NULL" "NULL" "PF02525.16" "Flavodoxin_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1182" "AcpD" "Acyl carrier protein phosphodiesterase" "Lipid metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"69" "NMG90_00350" 9399.70729782177 0.0398814322328055 0.209579330210988 0.190292774543444 0.849079715285943 1 "pbpC" "K21467" "penicillin-binding protein 3" "NULL" "NULL" "NULL" "NULL" "PF05223.10" "MecA_N" "-" "NULL" "NULL" "NULL" "NULL" "COG0768" "FtsI" "Cell division protein FtsI/penicillin-binding protein 2" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"70" "NMG90_00355" 1589.41334112149 -0.00269342914624682 0.135040716334928 -0.019945311453818 0.984086999010528 1 "DHFR, folA" "K00287" "dihydrofolate reductase" "M00126==M00840" "Tetrahydrofolate biosynthesis, GTP => THF==Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF" "ko00670==ko00790==ko01100==ko01523" "One carbon pool by folate==Folate biosynthesis==Metabolic pathways==Antifolate resistance" "PF00186.18" "DHFR_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0262" "FolA" "Dihydrofolate reductase" "Coenzyme metabolism" "KOG1324" "KOG1324" "Dihydrofolate reductase" "Coenzyme transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"71" "NMG90_00360" 1931.38584839167 0.0348518361098432 0.116360316822107 0.29951651096933 0.764545976005584 1 "thyA, TYMS" "K00560" "thymidylate synthase" "M00053" "Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP" "ko00240==ko00670==ko01100==ko01523" "Pyrimidine metabolism==One carbon pool by folate==Metabolic pathways==Antifolate resistance" "PF00303.18" "Thymidylat_synt" "-" "NULL" "NULL" "NULL" "NULL" "COG0207" "ThyA" "Thymidylate synthase" "Nucleotide transport and metabolism" "KOG0673" "KOG0673" "Thymidylate synthase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"72" "NMG90_00365" 37004.0299658449 0.0866308173045071 0.213885671931699 0.405033289617321 0.685453041261381 1 "NULL" "NULL" "beta-lactamase family protein" "NULL" "NULL" "NULL" "NULL" "PF00144.23" "Beta-lactamase" "-" "NULL" "NULL" "NULL" "NULL" "COG1680" "AmpC" "Beta-lactamase class C and other penicillin binding proteins" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"73" "NMG90_00375" 218.725092081402 -0.429249809250759 0.210061286270104 -2.04345035143132 0.0410078774170269 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"74" "NMG90_00380" 523.214437556182 -0.0327874740354157 0.201806299516372 -0.162470022561192 0.87093573314522 1 "ABC.CD.P" "K02004" "putative ABC transport system permease protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"75" "NMG90_00385" 349.727842622719 -0.355684611505285 0.185524293541017 -1.91718617932183 0.0552142832364358 1 "ABC.CD.A" "K02003" "putative ABC transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF00005.26" "ABC_tran" "-" "NULL" "NULL" "NULL" "NULL" "COG1136" "SalX" "ABC-type antimicrobial peptide transport system, ATPase component" "Defense mechanisms" "KOG0055" "KOG0055" "Multidrug/pheromone exporter, ABC superfamily" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"76" "NMG90_00390" 2385.01227206609 -0.08696000695561 0.144672952084283 -0.601079923391274 0.54778675467402 1 "catB" "K00638" "chloramphenicol O-acetyltransferase type B" "NULL" "NULL" "NULL" "NULL" "PF00132.23" "Hexapep" "-" "NULL" "NULL" "NULL" "NULL" "COG0110" "WbbJ" "Acetyltransferase (isoleucine patch superfamily)" "General function prediction only" "KOG4750" "KOG4750" "Serine O-acetyltransferase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"77" "NMG90_00395" 4812.28065008335 -0.090530804806869 0.217935281669881 -0.415402242873191 0.677847465044195 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"78" "NMG90_00400" 32032.7862230363 0.0923240061754486 0.161364943525109 0.572144135885889 0.567224330290202 1 "pepD" "K01270" "dipeptidase D" "NULL" "NULL" "ko00480==ko01100" "Glutathione metabolism==Metabolic pathways" "PF01546.27" "Peptidase_M20" "-" "NULL" "NULL" "NULL" "NULL" "COG2195" "PepD" "Di- and tripeptidases" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"79" "NMG90_00405" 309.631839005024 0.412655218973207 0.411474675996272 1.00286905378582 0.315924045588376 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF06486.10" "DUF1093" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"80" "NMG90_00410" 4460.40019163068 -0.264787419347107 0.18871838447567 -1.40308227035105 0.160592307463904 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"81" "NMG90_00415" 107.889722792484 0.0613758349690769 0.307929006203903 0.199318134156012 0.842013894757604 1 "NULL" "NULL" "stage II sporulation protein SB" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"82" "NMG90_00420" 5140.20232976801 0.080679194253513 0.147507328477655 0.546950413150046 0.584412799606788 1 "NULL" "NULL" "toxin SpoIISA, type II toxin-antitoxin system family protein" "NULL" "NULL" "NULL" "NULL" "PF14171.5" "SpoIISA_toxin" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"83" "NMG90_00425" 6891.71415010856 0.173399110218355 0.12485706715355 1.38878090100505 0.164899384648483 1 "PGAM, gpmA" "K01834" "2,3-bisphosphoglycerate-dependent phosphoglycerate mutase" "M00001==M00002==M00003" "Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate==Glycolysis, core module involving three-carbon compounds==Gluconeogenesis, oxaloacetate => fructose-6P" "ko00010==ko00260==ko00680==ko01100==ko01110==ko01120==ko01200==ko01230==ko04922==ko05230" "Glycolysis / Gluconeogenesis==Glycine, serine and threonine metabolism==Methane metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Biosynthesis of amino acids==Glucagon signaling pathway==Central carbon metabolism in cancer" "PF00300.21" "His_Phos_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0588" "GpmA" "Phosphoglycerate mutase 1" "Carbohydrate transport and metabolism" "KOG0235" "KOG0235" "Phosphoglycerate mutase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"84" "NMG90_00430" 6124.62247697578 -0.0294873361209126 0.130864287543379 -0.225327602162952 0.821724428316652 1 "NULL" "NULL" "transcriptional regulator, MarR family" "NULL" "NULL" "NULL" "NULL" "PF12802.6" "MarR_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1846" "MarR" "Transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"85" "NMG90_00435" 3874.74644346836 0.0758181263351733 0.193236659833157 0.392358915749401 0.694793037748548 1 "NULL" "NULL" "ThiJ/PfpI domain protein" "NULL" "NULL" "NULL" "NULL" "PF01965.23" "DJ-1_PfpI" "-" "NULL" "NULL" "NULL" "NULL" "COG0693" "ThiJ" "Putative intracellular protease/amidase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"86" "NMG90_00440" 342.404602620298 -0.262485620911912 0.221325330730224 -1.18597189054631 0.235633400502566 1 "NULL" "NULL" "glyoxalase/Bleomycin resistance/Dioxygenase superfamily protein" "NULL" "NULL" "NULL" "NULL" "PF06983.12" "3-dmu-9_3-mt" "-" "NULL" "NULL" "NULL" "NULL" "COG3865" "COG3865" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"87" "NMG90_00445" 271.765349034276 -0.127360954858444 0.29488823016251 -0.431895687353328 0.665817229351216 1 "NULL" "NULL" "methyltransferase small domain protein" "NULL" "NULL" "NULL" "NULL" "PF08241.11" "Methyltransf_11" "-" "NULL" "NULL" "NULL" "NULL" "COG2227" "UbiG" "2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"88" "NMG90_00450" 261.738568900684 0.0115175099857291 0.263170926522539 0.0437643706997502 0.965092227920786 1 "ABC.CD.A" "K02003" "putative ABC transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF00005.26" "ABC_tran" "-" "NULL" "NULL" "NULL" "NULL" "COG1136" "SalX" "ABC-type antimicrobial peptide transport system, ATPase component" "Defense mechanisms" "KOG0055" "KOG0055" "Multidrug/pheromone exporter, ABC superfamily" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"89" "NMG90_00455" 1084.5221547045 -0.173089761029398 0.266877681290783 -0.648573384601628 0.516614163374415 1 "ABC.CD.P" "K02004" "putative ABC transport system permease protein" "NULL" "NULL" "NULL" "NULL" "PF02687.20" "FtsX" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"90" "NMG90_00460" 909.447278664175 -0.162083451308198 0.263690686696525 -0.614672642931589 0.538770930028607 1 "NULL" "NULL" "major facilitator superfamily MFS_1" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"91" "NMG90_00465" 1224.76538263958 0.000317173285631736 0.165689786317758 0.00191425973006848 0.998472642648817 1 "NULL" "NULL" "Transcriptional regulator, TetR" "NULL" "NULL" "NULL" "NULL" "PF00440.22" "TetR_N" "-" "NULL" "NULL" "NULL" "NULL" "COG1309" "AcrR" "Transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"92" "NMG90_00470" 2489.78198324069 0.018570775390611 0.223807494159604 0.0829765574220123 0.933870179787617 1 "deaD, cshA" "K05592" "ATP-dependent RNA helicase DeaD" "NULL" "NULL" "ko03018" "RNA degradation" "PF00270.28" "DEAD" "-" "NULL" "NULL" "NULL" "NULL" "COG0513" "SrmB" "Superfamily II DNA and RNA helicases" "DNA replication, recombination, and repair / Transcription / Translation, ribosomal structure and biogenesis" "KOG0331" "KOG0331" "ATP-dependent RNA helicase" "RNA processing and modification" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"93" "NMG90_00475" 38.6069967579014 0.249861146028968 0.442545952287217 0.56459932519461 0.572346324365077 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"94" "NMG90_00495" 2567.78266798098 -0.0877373100305702 0.213645509430774 -0.41066770026823 0.681316214189307 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG3339" "COG3339" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
